السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,3,مكة المكرمة,حدبه قهبان,حدبه قهبان,شقة,سكني,1,14400,107.46
2025,3,مكة المكرمة,القنفذة - القوز,الحبيلة,شقة,سكني,2,14500,140.04
2025,3,مكة المكرمة,مكة المكرمة,النزهة,استديو,سكني,30,8840,305.41
2025,3,مكة المكرمة,مكة المكرمة,البيعة,شقة,سكني,200,14212.48,103.08
2025,3,مكة المكرمة,الجموم,عين شمس,محل,تجاري,8,0,0
2025,3,مكة المكرمة,الجموم,النسيم,شقة,سكني,24,13560,96.33
2025,3,مكة المكرمة,مكة المكرمة,العزيزية,دور,سكني,3,6000,30
2025,3,مكة المكرمة,جدة,الهنداوية,محل,تجاري,181,0,0
2025,3,مكة المكرمة,جدة,الزهراء,مكتب,تجاري,127,0,0
2025,3,مكة المكرمة,الطائف,القميع,شقة,سكني,3,9600,89.83
2025,3,مكة المكرمة,الطائف,العرج الأسفل,مكتب,تجاري,1,0,0
2025,3,مكة المكرمة,الجموم - بحرة,السلام,شقة,سكني,180,18604.68,139.77
2025,3,مكة المكرمة,الطائف,الصيانة,شقة,سكني,144,17780.23,119.97
2025,3,مكة المكرمة,جدة,أم حبلين الغربية,فيلا,سكني,1,40000,133.33
