السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,4,تبوك,رأس الخريطة,رأس الخريطة,شقة,سكني,1,12000,77.41
2025,4,تبوك,تبوك,الجامعة,فيلا,سكني,1,55000,183.33
2025,4,تبوك,تبوك,الريان,مكتب,تجاري,3,0,0
2025,4,تبوك,تبوك,الورود,دور,سكني,27,23048.45,107.6
2025,4,تبوك,ضباء,البلد,محل,تجاري,59,0,0
2025,4,تبوك,الوجه,حي الضاحية,شقة,سكني,2,13800,161.5
2025,4,تبوك,البدع - البدع,الروضة,محل,تجاري,4,0,0
2025,4,تبوك,تبوك,المروج,استديو,سكني,78,15113.46,339.17
2025,4,تبوك,الرس,الرس,محل,تجاري,1,0,0
2025,4,تبوك,ضباء,الضاحية,شقة,سكني,80,16360,120.07
2025,4,تبوك,تبوك,البساتين,شقة,سكني,179,15673.67,116.77
2025,4,تبوك,أملج,القرص,شقة,سكني,7,16500,159.28
2025,4,تبوك,أملج,الصناعية,محل,تجاري,1,0,0
2025,4,تبوك,تيماء,القاع,محل,تجاري,12,0,0
2025,4,تبوك,الوجه,الخالدية,محل,تجاري,18,0,0
2025,4,تبوك,تبوك,الصفاء,محل,تجاري,35,0,0
2025,4,تبوك,تبوك,الفيصلية الشمالية,استديو,سكني,27,9761,183.41
2025,4,تبوك,بئر بن هرماس,النهضة,شقة,سكني,2,13000,118.33
2025,4,تبوك,تبوك,البوادي,فيلا,سكني,3,16800,59.42
2025,4,تبوك,أملج,الصفاء,شقة,سكني,97,25806.25,248.84
2025,4,تبوك,الوجه,الربوة,دور,سكني,18,59085.71,206.46
2025,4,تبوك,حقل,النهضة,شقة,سكني,20,17280,111.91
2025,4,تبوك,تبوك,التعاون,معرض تجاري,تجاري,2,0,0
2025,4,تبوك,تيماء,الخبراء,شقة,سكني,14,12755.55,96.07
2025,4,تبوك,الشبعان,الشبعان,شقة,سكني,1,14400,77.83
2025,4,تبوك,حقل,الظهرة,محل,تجاري,59,0,0
2025,4,تبوك,تيماء,النسيم,دور,سكني,1,6000,40
2025,4,تبوك,حالة عمار,المنطقة السكنية,محل,تجاري,1,0,0
2025,4,تبوك,تبوك,الحمراء,شقة,سكني,681,18184.98,147.94
2025,4,تبوك,أملج,العليا,شقة,سكني,47,25625.8,177.95
2025,4,تبوك,النشيفه,النشيفه,شقة,سكني,2,12000,93.65
2025,4,تبوك,ضباء,المقيطع,استديو,سكني,3,6000,40
2025,4,تبوك,تبوك,المدينة الصناعية,محل,تجاري,1,0,0
2025,4,تبوك,أملج,الحرة,محل,تجاري,4,0,0
2025,4,تبوك,تبوك,السعادة,دور,سكني,7,22800,142.95
2025,4,تبوك,ابو القزاز,ابو القزاز,شقة,سكني,9,17250,142.52
2025,4,تبوك,أملج,التحلية,محل,تجاري,3,0,0
2025,4,تبوك,تبوك,الفنار,شقة,سكني,8,98400,1001.03
2025,4,تبوك,تبوك,الحزم,فيلا,سكني,2,33000,135
2025,4,تبوك,تيماء,الحمراء,شقة,سكني,2,17500,97.22
2025,4,تبوك,تبوك,النخيل,شقة,سكني,86,18647.05,139.05
2025,4,تبوك,تبوك,المروج,دور,سكني,6,39910,199.56
2025,4,تبوك,الرس,الرس,شقة,سكني,3,15200,127
2025,4,تبوك,الوجه,حي المصيف,دور,سكني,2,76666,511.1
2025,4,تبوك,حقل,الريان,شقة,سكني,15,12300,99.46
2025,4,تبوك,المويلح,المويلح,شقة,سكني,5,15880,137.69
