السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,3,المنطقة الشرقية,الاحساء,التعاون,فيلا,سكني,4,9233.33,36.06
2025,3,المنطقة الشرقية,الدمام,الفردوس,دور,سكني,2,41500,359.81
2025,3,المنطقة الشرقية,رأس تنورة,الدانة,استديو,سكني,21,8330,213.64
2025,3,المنطقة الشرقية,الدمام,الشاطئ الشرقي,شقة,سكني,303,25924.65,181.65
2025,3,المنطقة الشرقية,الخفجي,التعاون,محل,تجاري,52,0,0
2025,3,المنطقة الشرقية,الخبر,الخزامى,محل,تجاري,106,0,0
2025,3,المنطقة الشرقية,مدينه الجبيل الصناعيه,مكه الجنوبيه,شقة,سكني,94,54107.53,454.22
2025,3,المنطقة الشرقية,الخبر,الكوثر,استديو,سكني,5,20700,417.5
2025,3,المنطقة الشرقية,حفر الباطن,الربوة,معرض تجاري,تجاري,1,0,0
2025,3,المنطقة الشرقية,الدمام,النور,دور,سكني,12,40199.9,195.73
2025,3,المنطقة الشرقية,الخبر,الكورنيش,شقة,سكني,38,46308.57,261.62
2025,3,المنطقة الشرقية,القطيف,الوسادة,شقة,سكني,5,13550,172.57
2025,3,المنطقة الشرقية,القطيف,القديح,شقة,سكني,53,17458.63,133.71
2025,3,المنطقة الشرقية,الاحساء,الروضة2,استديو,سكني,4,16400,339.11
2025,3,المنطقة الشرقية,الخفجي,الجوهرة,معرض تجاري,تجاري,2,0,0
2025,3,المنطقة الشرقية,القطيف,الخامسة,مكتب,تجاري,5,0,0
2025,3,المنطقة الشرقية,الاحساء,بو سحبل الأول,استديو,سكني,1,6200,88.57
2025,3,المنطقة الشرقية,الخفجي,حي الحمراء,محل,تجاري,27,0,0
2025,3,المنطقة الشرقية,بقيق,المطار,دور,سكني,23,33750,152.02
2025,3,المنطقة الشرقية,الخبر,الحمراء,استديو,سكني,200,24033.92,620.11
2025,3,المنطقة الشرقية,القطيف,الراية,معرض تجاري,تجاري,1,0,0
2025,3,المنطقة الشرقية,الاحساء,البساتين2,محل,تجاري,1,0,0
2025,3,المنطقة الشرقية,الدمام,الخليج,شقة,سكني,808,11365.73,128.9
2025,3,المنطقة الشرقية,رأس تنورة,الفيحاء,محل,تجاري,38,0,0
2025,3,المنطقة الشرقية,النعيرية,العزيزية,مكتب,تجاري,1,0,0
2025,3,المنطقة الشرقية,الخفجي,حي الخزامي,فيلا,سكني,1,60000,162.16
2025,3,المنطقة الشرقية,الاحساء,الناصرية,محل,تجاري,25,0,0
2025,3,المنطقة الشرقية,العيون,الرابية,فيلا,سكني,2,45000,150
2025,3,المنطقة الشرقية,الدمام,تهامة,استديو,سكني,1,13200,132
2025,3,المنطقة الشرقية,العيون,مجمع الدوائر الحكومية,محل,تجاري,1,0,0
2025,3,المنطقة الشرقية,الجبيل,طيبة,فيلا,سكني,25,68576.92,289.77
2025,3,المنطقة الشرقية,الاحساء,أحد1,استديو,سكني,1,10500,116.66
2025,3,المنطقة الشرقية,الاحساء,بلدة الصبايخ,شقة,سكني,2,9200,98.05
2025,3,المنطقة الشرقية,الاحساء,هجر الثاني,شقة,سكني,4,10666.66,110.79
2025,3,المنطقة الشرقية,بقيق,حي الصناعية - بقيق,دور,سكني,1,150000,1171.05
2025,3,المنطقة الشرقية,الدمام,البادية,مكتب,تجاري,12,0,0
2025,3,المنطقة الشرقية,الاحساء,الحمراء الثاني,دوبلاكس,سكني,2,25000,125
2025,3,المنطقة الشرقية,مجمع ابن حديجان,مجمع ابن حديجان,محل,تجاري,1,0,0
2025,3,المنطقة الشرقية,الاحساء,الديوان,شقة,سكني,19,17900,159.54
2025,3,المنطقة الشرقية,الاحساء,الندى,محل,تجاري,5,0,0
2025,3,المنطقة الشرقية,انطاع,انطاع,فيلا,سكني,1,15600,39
2025,3,المنطقة الشرقية,الدمام,البساتين,شقة,سكني,1,6000,30
2025,3,المنطقة الشرقية,الدمام,القادسية,استديو,سكني,64,10172.57,358.84
2025,3,المنطقة الشرقية,القطيف,البدر,شقة,سكني,9,16520,137.71
2025,3,المنطقة الشرقية,الاحساء,السلام الثاني,معرض تجاري,تجاري,2,0,0
2025,3,المنطقة الشرقية,الدمام,ضاحية الملك فهد,محل,تجاري,60,0,0
2025,3,المنطقة الشرقية,الاحساء,قرطبة,شقة,سكني,42,13937.5,140
2025,3,المنطقة الشرقية,الدمام,هجر,محل,تجاري,15,0,0
