السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,3,نجران,نجران,الحايرة,شقة,سكني,31,16202.69,153.58
2025,3,نجران,حبونا,عصيم,شقة,سكني,2,15000,133.33
2025,3,نجران,نجران,تصلال,شقة,سكني,99,16917.07,134.62
2025,3,نجران,نجران,الأثايبة,استديو,سكني,1,10000,80
2025,3,نجران,نجران,الحمر,دور,سكني,1,14400,73.84
2025,3,نجران,شرورة,السوق,شقة,سكني,107,15668.96,132.63
2025,3,نجران,نجران,عويره,شقة,سكني,7,11400,97.5
2025,3,نجران,نجران,نهيقة,استديو,سكني,1,7200,80
2025,3,نجران,نجران,بني كلب,شقة,سكني,1,18000,113.83
2025,3,نجران,شرورة,الأمير مشعل ب,شقة,سكني,161,15287.5,109.33
2025,3,نجران,يدمة,الزهور,دور,سكني,2,8400,56
2025,3,نجران,الرابيه,الرابيه,شقة,سكني,1,17000,170
2025,3,نجران,نجران,القعصوم,محل,تجاري,13,0,0
2025,3,نجران,نجران,الحمر,شقة,سكني,28,16507.69,146.23
2025,3,نجران,بير العطف,بير العطف,شقة,سكني,2,17000,170
2025,3,نجران,حبونا,الجنجت 1,شقة,سكني,15,13142.85,130.63
2025,3,نجران,نجران,الرويكبة,شقة,سكني,3,18000,90
2025,3,نجران,يدمة,الصالحية,شقة,سكني,3,14466.66,150
2025,3,نجران,نجران,الخالدية,شقة,سكني,173,13767.74,117.7
2025,3,نجران,شرورة,سلطانة,دور,سكني,6,9600,71.36
2025,3,نجران,شرورة,الامارة,مكتب,تجاري,1,0,0
2025,3,نجران,نجران,نهوقة,شقة,سكني,94,16690.62,135.44
2025,3,نجران,شرورة,الاخاشيم,شقة,سكني,1,12000,77.41
2025,3,نجران,يدمة,يدمة الاول و الثاني,شقة,سكني,273,18329.41,143.81
2025,3,نجران,نجران,بني سلمان,شقة,سكني,111,16773.91,145.23
2025,3,نجران,نجران,الضيافة,دور,سكني,13,17200,88.52
2025,3,نجران,نجران,شعب رير,شقة,سكني,115,16201.63,125.21
2025,3,نجران,نجران,الغويلا,مكتب,تجاري,3,0,0
2025,3,نجران,شرورة,الروضة الشمالي,دور,سكني,3,17000,88.93
2025,3,نجران,الوديعه,الوديعه,مكتب,تجاري,1,0,0
2025,3,نجران,الحصينية,الحصينية,محل,تجاري,20,0,0
2025,3,نجران,نجران,تصلال,استديو,سكني,1,18000,180
2025,3,نجران,حبونا,القابل,شقة,سكني,57,15683.87,127.76
2025,3,نجران,نجران,أبا الخريت,شقة,سكني,36,17952,88.67
2025,3,نجران,الجديده,الجديده,شقة,سكني,2,17500,185
2025,3,نجران,ثار - الرحبه,الرحبه,شقة,سكني,1,13000,72.22
2025,3,نجران,حبونا,حبونا,شقة,سكني,249,14469.07,109.23
2025,3,نجران,حبونا,السرح,دور,سكني,1,24000,145.45
2025,3,نجران,شرورة,سلطانة,شقة,سكني,94,8126.31,61.2
2025,3,نجران,شرورة,الامارة,محل,تجاري,3,0,0
2025,3,نجران,نجران,الروضة,استديو,سكني,49,14266.66,302.45
2025,3,نجران,نجران,العواكل,شقة,سكني,19,17240,127.78
2025,3,نجران,نجران,الروضة,محل,تجاري,108,0,0
2025,3,نجران,نجران,شعب رير,محل,تجاري,1,0,0
2025,3,نجران,شرورة,العزيزية,دور,سكني,10,12600,94
2025,3,نجران,نجران,الخالدية,مكتب,تجاري,8,0,0
2025,3,نجران,شرورة,الفيصلية أ,محل,تجاري,11,0,0
2025,3,نجران,الحصينية,الحدباء,شقة,سكني,1,12000,97.56
2025,3,نجران,حبونا,حبونا,دور,سكني,8,13466.66,71.78
2025,3,نجران,نجران,الحصين,شقة,سكني,22,16737.5,143.83
2025,3,نجران,نجران,الوفاء,شقة,سكني,6,13200,95.23
2025,3,نجران,شرورة,الأمير مشعل ب,محل,تجاري,18,0,0
2025,3,نجران,نجران,الأثايبة,فيلا,سكني,1,40000,100
