السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,4,الحدود الشماليه,طريف,الشفاء,محل,تجاري,2,0,0
2025,4,الحدود الشماليه,طريف,الفيصلية غرب,شقة,سكني,62,16015.9,120.86
2025,4,الحدود الشماليه,شعبة نصاب,الصناعية,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,طريف,العزيزية,شقة,سكني,51,14400,107.67
2025,4,الحدود الشماليه,طريف,الصالحية,محل,تجاري,8,0,0
2025,4,الحدود الشماليه,عرعر,الفيصلية,دور,سكني,9,22837.5,99.25
2025,4,الحدود الشماليه,عرعر,هجرة ابن سعيد,شقة,سكني,2,10800,64
2025,4,الحدود الشماليه,عرعر,إشبيلية الشمالي,شقة,سكني,33,14172,97.4
2025,4,الحدود الشماليه,رفحاء,المساعدية,دور,سكني,3,16200,60.35
2025,4,الحدود الشماليه,رفحاء,الملز,فيلا,سكني,2,40200,56.3
2025,4,الحدود الشماليه,طريف,الواحة,دور,سكني,1,27600,138
2025,4,الحدود الشماليه,المركوز ويشمل,هجرة المركوز,شقة,سكني,7,13285.71,89.48
2025,4,الحدود الشماليه,عرعر,الفيصلية,شقة,سكني,97,14995.7,107.73
2025,4,الحدود الشماليه,عرعر,ضاحية الملك فهد,محل,تجاري,35,0,0
2025,4,الحدود الشماليه,عرعر,الحرس الوطني,دور,سكني,1,19200,96
2025,4,الحدود الشماليه,شعبة نصاب,حي ج/3د,دور,سكني,2,46200,280
2025,4,الحدود الشماليه,عرعر,المروج الشرقي,فيلا,سكني,1,12000,48
2025,4,الحدود الشماليه,رفحاء,الملز,محل,تجاري,15,0,0
2025,4,الحدود الشماليه,طريف,الفيصلية غرب,استديو,سكني,5,14400,304.5
2025,4,الحدود الشماليه,العويقيلة,المنار,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,عرعر,الشذا,محل,تجاري,6,0,0
2025,4,الحدود الشماليه,رفحاء,مخطط معارض السيارات,دور,سكني,1,21600,108
2025,4,الحدود الشماليه,طريف,اليرموك,شقة,سكني,67,14032.5,111.37
2025,4,الحدود الشماليه,رفحاء,الإسكان الخيري,دور,سكني,1,12000,48
2025,4,الحدود الشماليه,زبالا,زبالا,دور,سكني,1,6000,30
2025,4,الحدود الشماليه,طريف,الخليج,شقة,سكني,132,15557.38,120.06
2025,4,الحدود الشماليه,العويقيلة,الروضة,محل,تجاري,11,0,0
2025,4,الحدود الشماليه,عرعر,بدنة,دور,سكني,1,50000,137.36
2025,4,الحدود الشماليه,عرعر,العزيزية,استديو,سكني,2,6600,113.18
2025,4,الحدود الشماليه,حزم الجلاميد,مخطط مركز حزم الجلاميد,شقة,سكني,5,25200,231.17
2025,4,الحدود الشماليه,عرعر,الجوهرة,محل,تجاري,22,0,0
2025,4,الحدود الشماليه,طريف,أرض وزارة الاسكان,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,عرعر,المباركية,محل,تجاري,37,0,0
2025,4,الحدود الشماليه,شعبة نصاب,حي ج/4د,شقة,سكني,21,17276.47,148.45
2025,4,الحدود الشماليه,رفحاء,الخالدية,دور,سكني,1,32000,128
2025,4,الحدود الشماليه,عرعر,ضاحية الملك فهد,دور,سكني,8,41800,184.93
2025,4,الحدود الشماليه,عرعر,المساعدية,مكتب,تجاري,7,0,0
2025,4,الحدود الشماليه,عرعر,الربوة,فيلا,سكني,2,18000,72.34
2025,4,الحدود الشماليه,رفحاء,العمال,دور,سكني,1,8400,56
2025,4,الحدود الشماليه,رفحاء,الشمال,دور,سكني,4,24000,83.35
2025,4,الحدود الشماليه,الدويد,الدويد,شقة,سكني,5,14880,116
2025,4,الحدود الشماليه,العويقيلة,الروضة,فيلا,سكني,1,30000,150
2025,4,الحدود الشماليه,العويقيلة,المنار,فيلا,سكني,1,26400,44
2025,4,الحدود الشماليه,العويقيلة,الروضة,دور,سكني,2,12000,49.1
2025,4,الحدود الشماليه,عرعر,النخيل الجنوبي,محل,تجاري,8,0,0
2025,4,الحدود الشماليه,طلعه التمياط,حي المنطقه السكنية نموذجية طلعة التمياط,فيلا,سكني,1,25000,125
2025,4,الحدود الشماليه,طريف,حي المنتزه,شقة,سكني,1,12000,80
2025,4,الحدود الشماليه,طريف,الصالحية,مكتب,تجاري,1,0,0
2025,4,الحدود الشماليه,العويقيلة,الخليج,شقة,سكني,34,13590,116.87
2025,4,الحدود الشماليه,رفحاء,الملز,دور,سكني,9,16542.85,86.79
2025,4,الحدود الشماليه,عرعر,المطار,دوبلاكس,سكني,2,25200,100.8
2025,4,الحدود الشماليه,طريف,اليرموك,معرض تجاري,تجاري,1,0,0
2025,4,الحدود الشماليه,عرعر,المطار,شقة,سكني,257,16608.12,127.98
2025,4,الحدود الشماليه,طريف,الصناعية الجديدة,مكتب,تجاري,1,0,0
2025,4,الحدود الشماليه,عرعر,البساتين الاداري الغربي,محل,تجاري,5,0,0
2025,4,الحدود الشماليه,رفحاء,الورود,مكتب,تجاري,2,0,0
2025,4,الحدود الشماليه,طريف,الفيصلية شرق,استديو,سكني,5,17100,352.66
2025,4,الحدود الشماليه,رفحاء,القادسية,دور,سكني,7,26650,85.03
2025,4,الحدود الشماليه,عرعر,القدس الغربي,شقة,سكني,6,12480,115.22
2025,4,الحدود الشماليه,طريف,السلطانة,شقة,سكني,106,14904.1,111.5
2025,4,الحدود الشماليه,شعبة نصاب,حي ج/3د,شقة,سكني,15,12780,95.98
2025,4,الحدود الشماليه,طريف,اليرموك,استديو,سكني,1,10200,85
2025,4,الحدود الشماليه,عرعر,ضاحية الملك فهد,استديو,سكني,7,11400,303.4
2025,4,الحدود الشماليه,عرعر,بدنة,شقة,سكني,110,15077.27,111.03
2025,4,الحدود الشماليه,عرعر,الروابي,محل,تجاري,17,0,0
2025,4,الحدود الشماليه,عرعر,الناصرية,محل,تجاري,86,0,0
2025,4,الحدود الشماليه,رفحاء,الريبع,شقة,سكني,7,16950,116.29
2025,4,الحدود الشماليه,عرعر,النسيم,دور,سكني,6,22080,89.31
2025,4,الحدود الشماليه,طريف,حي المنتزه,فيلا,سكني,1,18000,16.98
2025,4,الحدود الشماليه,طريف,الصناعية القديمة,مكتب,تجاري,1,0,0
2025,4,الحدود الشماليه,طريف,الخالدية,مكتب,تجاري,4,0,0
2025,4,الحدود الشماليه,عرعر,التقنية,شقة,سكني,1,15600,120
2025,4,الحدود الشماليه,طريف,الصناعية الجديدة,محل,تجاري,8,0,0
2025,4,الحدود الشماليه,طريف,العزيزية,فيلا,سكني,1,25000,195.16
