السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,4,نجران,شرورة,الأمير مشعل ب,شقة,سكني,192,14652.3,101.38
2025,4,نجران,نجران,الصناعية,شقة,سكني,14,14846.15,107.3
2025,4,نجران,عنص,عنص,شقة,سكني,3,13333.33,68.94
2025,4,نجران,نجران,الإسكان,فيلا,سكني,1,18000,41.18
2025,4,نجران,نجران,المسماه,شقة,سكني,57,16324.97,148.14
2025,4,نجران,نجران,الأملاح,محل,تجاري,3,0,0
2025,4,نجران,نجران,الروضة,شقة,سكني,735,17244.68,137.48
2025,4,نجران,نجران,الموفجة,شقة,سكني,18,14178.57,98.57
2025,4,نجران,شرورة,الملك عبدالله,شقة,سكني,203,11670.78,82.64
2025,4,نجران,المختلف,المختلف,شقة,سكني,1,12000,85.71
2025,4,نجران,نجران,الأثايبة,فيلا,سكني,1,18000,90
2025,4,نجران,بدر الجنوب,بدر الجنوب,شقة,سكني,46,15692.3,118.52
2025,4,نجران,نجران,دحضة,معرض تجاري,تجاري,2,0,0
2025,4,نجران,حبونا,قشيعة,شقة,سكني,3,18000,134.16
