السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,مكة المكرمة,مكة المكرمة,بطحاء قريش,شقة,سكني,1882,19510.87,139.87
2025,2,مكة المكرمة,مكة المكرمة,التنعيم,دور,سكني,5,16500,112.5
2025,2,مكة المكرمة,مكة المكرمة,بدر,معرض تجاري,تجاري,2,0,0
2025,2,مكة المكرمة,القنفذة,الخالدية أ,معرض تجاري,تجاري,2,0,0
2025,2,مكة المكرمة,الطائف,مثملة,معرض تجاري,تجاري,3,0,0
2025,2,مكة المكرمة,المقيطع,المقيطع,شقة,سكني,1,15000,100
2025,2,مكة المكرمة,جبل الخياله,الخياله,شقة,سكني,1,9000,90
2025,2,مكة المكرمة,مكة المكرمة,الخضراء,شقة,سكني,905,18304.8,119.76
2025,2,مكة المكرمة,مكة المكرمة,المدعى الجديد,شقة,سكني,7,20200,152.41
2025,2,مكة المكرمة,جدة,حكومي1,شقة,سكني,44,28541.37,192.59
2025,2,مكة المكرمة,مكة المكرمة,التروية,استديو,سكني,1,5000,100
2025,2,مكة المكرمة,مكة المكرمة,المعابده,شقة,سكني,363,12994.54,108.02
2025,2,مكة المكرمة,رنية,حي ملهي,شقة,سكني,2,18000,60
2025,2,مكة المكرمة,الطائف,مسرة,شقة,سكني,114,18918.91,134.38
2025,2,مكة المكرمة,جدة,قباء,استديو,سكني,1,9600,240
2025,2,مكة المكرمة,القنفذة - القوز,القوز,دور,سكني,1,6000,47.61
2025,2,مكة المكرمة,جدة,النزلة الشرقية,فيلا,سكني,9,67500,156.8
2025,2,مكة المكرمة,جدة,النعيم,فيلا,سكني,124,114185.01,442.83
2025,2,مكة المكرمة,جدة,الأمواج,دور,سكني,2,70000,388.88
2025,2,مكة المكرمة,جدة,بريمان,شقة,سكني,311,19119.81,149.37
2025,2,مكة المكرمة,الخرمة,الناصرية,شقة,سكني,1,18000,200
2025,2,مكة المكرمة,القنفذة,أحد بني زيد,محل,تجاري,3,0,0
2025,2,مكة المكرمة,الخرمة,النزهة,شقة,سكني,24,9111.11,66.05
2025,2,مكة المكرمة,الجموم - بحرة,الفنار,دور,سكني,10,17542.85,72.67
2025,2,مكة المكرمة,الصفق,الصفق,دور,سكني,1,7200,60
2025,2,مكة المكرمة,مكة المكرمة,الخالدية,دور,سكني,14,25766.33,130.18
2025,2,مكة المكرمة,جدة,درة العروس,شقة,سكني,26,32833.33,250.86
2025,2,مكة المكرمة,جدة,الصفوة,شقة,سكني,36,21199.84,159.48
2025,2,مكة المكرمة,رنية,العزيزية,شقة,سكني,16,12377.77,106.66
2025,2,مكة المكرمة,تربة,النهضة,شقة,سكني,7,12000,69.19
2025,2,مكة المكرمة,مكة المكرمة,الخالدية,معرض تجاري,تجاري,2,0,0
2025,2,مكة المكرمة,المويه - السليل,السليل,شقة,سكني,3,17500,137.38
2025,2,مكة المكرمة,الطائف,أم العراد,محل,تجاري,38,0,0
2025,2,مكة المكرمة,جدة,الأمير عبدالمجيد,دور,سكني,1,38000,150.19
2025,2,مكة المكرمة,رابغ,الربوة,استديو,سكني,85,13133.33,356.66
2025,2,مكة المكرمة,الطائف,الواسط,دور,سكني,9,17925,112.95
2025,2,مكة المكرمة,قرن المجنه,قرن المجنه,شقة,سكني,1,9000,45
2025,2,مكة المكرمة,الطائف,النسيم,محل,تجاري,43,0,0
2025,2,مكة المكرمة,مكة المكرمة,بطحاء قريش,مكتب,تجاري,55,0,0
2025,2,مكة المكرمة,القنفذة - الشعب,الشعب,شقة,سكني,21,13500,143.35
2025,2,مكة المكرمة,الدبيل,الدبيل,شقة,سكني,1,12035,141.58
2025,2,مكة المكرمة,جدة,المليساء,شقة,سكني,2,12000,133.33
2025,2,مكة المكرمة,الطائف,سلطانة,شقة,سكني,517,13805.58,107.5
2025,2,مكة المكرمة,مكة المكرمة,المسيال الجديد,محل,تجاري,1,0,0
2025,2,مكة المكرمة,الخرمة,المحمدية,محل,تجاري,2,0,0
2025,2,مكة المكرمة,جدة,الأندلس,دوبلاكس,سكني,5,145000,520.05
2025,2,مكة المكرمة,الجموم - بحرة,العزيزية,دور,سكني,8,21542.85,156.7
2025,2,مكة المكرمة,جدة,البساتين,دوبلاكس,سكني,7,62500,190.2
2025,2,مكة المكرمة,مكة المكرمة,القشاشية الجديد,استديو,سكني,1,9000,180
2025,2,مكة المكرمة,ابوحبل,ابوحبل,محل,تجاري,1,0,0
2025,2,مكة المكرمة,رابغ,المرجانية,محل,تجاري,47,0,0
2025,2,مكة المكرمة,الفحو,الفحو,شقة,سكني,1,17000,56.66
2025,2,مكة المكرمة,مكة المكرمة,الملك فهد,معرض تجاري,تجاري,7,0,0
2025,2,مكة المكرمة,الطائف,النسيم,استديو,سكني,8,8240,161.86
2025,2,مكة المكرمة,مكة المكرمة,الأندلس,دور,سكني,2,17400,164
2025,2,مكة المكرمة,جدة,العزيزية,استديو,سكني,49,14200,322.51
2025,2,مكة المكرمة,جدة,المنارات,شقة,سكني,106,23362.14,162.96
2025,2,مكة المكرمة,الزاهريه,الزاهريه,شقة,سكني,9,12960,131.76
2025,2,مكة المكرمة,الطائف - العبله,العبله,محل,تجاري,2,0,0
2025,2,مكة المكرمة,العرضيات - نمرة,مخطط الحمراني,استديو,سكني,2,10000,260
2025,2,مكة المكرمة,مكة المكرمة,جعرانة,استديو,سكني,1,11000,275
2025,2,مكة المكرمة,رابغ,المرجانية,دور,سكني,1,21000,58.33
2025,2,مكة المكرمة,جدة,السنابل,فيلا,سكني,8,35200,113.67
2025,2,مكة المكرمة,الخرمة,الخليج,دور,سكني,4,19333.33,63.63
2025,2,مكة المكرمة,الطائف,وادي الشرب,شقة,سكني,7,14066.66,82.56
2025,2,مكة المكرمة,مكة المكرمة,السلام,شقة,سكني,466,15540.37,119.33
2025,2,مكة المكرمة,مكة المكرمة,السنابل,معرض تجاري,تجاري,1,0,0
2025,2,مكة المكرمة,مكة المكرمة,العكيشية,شقة,سكني,161,16062.33,121.23
