,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,
Table 2b: Exchange Rates of Some Foreign Currencies Against Saudi Riyal,,,,,,,,,,,,,جدول 2b:  سعــــر صرف بعض العــمـــلات الأجــنبـيــــة مقـــــابل الريال السعودي,
,,,,,,,,,,,,,,
نهاية,,الدولار,الريال ,اليوان,الين ,الروبية ,الجنيه,الوان,الدولار,اليورو,البات,الليرة,الفرنك ,
الفترة ,,الاسترالي,البرازيلي,الصيني,الياباني ,الهندية,الإسترليني ,الكوري الجنوبي,الأمريكي ,,التايلاندي,التركية,السويسري ,
End of,,Australian,Brazilian,Chinese,Japanese,Indian,Pound,Korean,U.S.,EURO,Thai,Turkish,Swiss,
Period,,Dollar,Real,Yuan,Yen,Rupee,Sterling,Won,Dollar,,Baht,Lira,Franc,
2013-03-31T00:00:00,,3.9128277225242,1.86215337122567,0.598190953276756,0.0398725522876049,0.0690014531815348,5.67522932631012,0.00337199357028898,3.75,4.80565361963295,0.127977846271517,2.06566046050457,3.93867785733302,
2013-04-30T00:00:00,,3.88798576375529,1.87508656825223,0.604714411355794,0.0383003939192939,0.069163846324021,5.8068749948691,0.00338416501208047,3.75,4.90200715541811,0.127833526105579,2.08692748622628,4.00510305192232,
2013-05-31T00:00:00,,3.6183713279555,1.79477124600435,0.60683780063163,0.0371178179896975,0.0663766917826015,5.70524552721736,0.00332358402422149,3.75,4.87723561009051,0.124246282811402,2.00770960488275,3.93330627326932,
2013-06-30T00:00:00,,3.47811929547585,1.71655887142183,0.606925822736043,0.0379286598160004,0.0628142472100327,5.71163525515733,0.00326171996992655,3.75,4.90497643109356,0.12043528768621,1.94411322515423,3.96909088349966,
2013-07-31T00:00:00,,3.38888391230868,1.64951282468665,0.606916732263253,0.0382419300491947,0.0613596012240087,5.69849983983162,0.00336746659070949,3.75,4.97813023606713,0.119590653134167,1.94714159613687,4.03834302346269,
2013-08-31T00:00:00,,3.35512308028413,1.590460489487,0.607690415588305,0.0381368081236535,0.0563281389401059,5.81284985923792,0.00337563267827864,3.75,4.96311468250502,0.116862147471295,1.82251166407465,4.03137969932814,
2013-09-30T00:00:00,,3.4908674967839,1.66142298517291,0.609953178477368,0.0383630640783691,0.059735444131549,6.0573620491049,0.0034864247360702,3.75,5.06436079370389,0.119483543210107,1.84184675834971,4.14273575054909,
2013-10-31T00:00:00,,3.55873388042204,1.71326556679717,0.610498951036368,0.0380787767551794,0.0610648907899334,6.01385943290187,0.00353305400372439,3.75,5.11537813411854,0.120601876053346,1.88385411433739,4.14639827462257,
2013-11-30T00:00:00,,3.42111612262968,1.627600986113,0.611447203517641,0.0369931373053,0.0601320665638879,6.11960019176169,0.00353673100787576,3.75,5.09849799851217,0.116895231210939,1.85707918585649,4.14457362945898,
2013-12-31T00:00:00,,3.32437815527553,1.59316773613326,0.614513125551997,0.0356125972792639,0.0604811252088035,6.17550377052616,0.00355249689349294,3.75,5.1686267139226,0.113864199186094,1.75545360921262,4.20640100225069,
2014-01-31T00:00:00,,3.28611982156423,1.54804719557642,0.613427673358326,0.036471311657274,0.0600224305305603,6.17248108797645,0.00346288672204165,3.75,5.06848735794203,0.113580978102075,1.64358345021038,4.15603441425692,
2014-02-28T00:00:00,,3.35512165225034,1.60009651178823,0.612602007960052,0.0368367761512385,0.0604135953624347,6.25797378720247,0.00351222036606624,3.75,5.17987056460611,0.114914132492613,1.67695197209552,4.25265665078783,
2014-03-31T00:00:00,,3.45787495525594,1.65906892070598,0.609545613726973,0.0364607342358211,0.06247200336283,6.24111252887116,0.00350859277105516,3.75,5.17046387154326,0.115615880380513,1.71092252942787,4.2420864652024,
2014-04-30T00:00:00,,3.48262388608892,1.68926735965769,0.608965324285156,0.0365569583624274,0.0621506176721284,6.30787432770532,0.00363477439611714,3.75,5.19375999857004,0.116038089989497,1.76895136563045,4.25123264422303,
2014-05-31T00:00:00,,3.49463412863573,1.68531960206552,0.607831521796315,0.0368950585349965,0.0635230817783652,6.2737446852414,0.00367072705783675,3.75,5.10261279722998,0.11432922665875,1.79125865775018,4.18155035505143,
2014-06-30T00:00:00,,3.53251232427623,1.70648494303965,0.609478130867847,0.0370187549090352,0.0624028504381149,6.38811568714311,0.0036967764563339,3.75,5.12174650575159,0.115569865034589,1.76445678257187,4.21205978304307,
2014-07-31T00:00:00,,3.49650192105119,1.67060675177173,0.608029181622778,0.0364856914123059,0.0622448382313409,6.33112204565976,0.00366103715604519,3.75,5.01713322149996,0.117176736099775,1.79100200592225,4.12452415497105,
2014-08-31T00:00:00,,3.50588937941396,1.66674472588043,0.608301995641212,0.0361584916683601,0.0620190459178061,6.22200537409398,0.00369970046067978,3.75,4.94549828895027,0.117363764907638,1.73578966857989,4.10061502563807,
2014-09-30T00:00:00,,3.28200874857585,1.5292358895368,0.609508868519633,0.0342873265494912,0.0608630111792756,6.06751027223468,0.00356939522342065,3.75,4.71863966594242,0.115855114684204,1.64401578255151,3.91400673021416,
