,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,
Table 3a: Exchange Rates of Saudi Riyal Against Foreign Currencies,,,,,,,,,,,,,جدول 3a: سعــــر صرف الريال السعودي مقابل بعض العــمـــلات الأجــنبـيــــة ,
,,,,,,,,,,,,,,
متوسط,,الدولار,الريال ,اليوان,الين ,الروبية ,الجنيه,الوان,الدولار,اليورو,البات,الليرة,الفرنك ,
الفترة ,,الاسترالي,البرازيلي,الصيني,الياباني ,الهندية,الإسترليني ,الكوري الجنوبي,الأمريكي ,,التايلاندي,التركية,السويسري ,
Period,,Australian,Brazilian,Chinese,Japanese,Indian,Pound,Korean,U.S.,EURO,Thai,Turkish,Swiss,
Average,,Dollar,Real,Yuan,Yen,Rupee,Sterling,Won,Dollar,,Baht,Lira,Franc,
2020-04-30T00:00:00,,0.423559394490257,1.41727155661819,1.88618228162108,28.7838565439083,20.3113024672887,0.214831036901199,326.528971957541,0.2667,0.245370360795519,8.69859813681342,1.83016105417277,0.258838636732066,
2020-05-31T00:00:00,,0.412867255829189,1.53283481560846,1.8923690206639,28.5451338076842,20.1766303116927,0.216587867657965,326.488715294722,0.2667,0.245768084618335,8.57581819726112,1.82149362477231,0.259046481709523,
2020-06-30T00:00:00,,0.386587073163205,1.38981558464915,1.88972793502903,28.6844324620521,20.1840736444908,0.212945190790673,322.841430876607,0.2667,0.236993332583779,8.31121554792728,1.81851245681033,0.253774318302089,
2020-07-31T00:00:00,,0.38191030078811,1.41831263524416,1.87001788564428,28.6070923652374,20.0330025507369,0.212122006306341,320.064713933594,0.2667,0.234561343540717,8.37131222045186,1.82949140139041,0.250937687562173,
2020-08-31T00:00:00,,0.370403481739782,1.46741532526609,1.84549582032601,28.2781759573573,19.9039592127748,0.203255908415758,316.230853715674,0.2667,0.225277078067141,8.33293499294534,1.93050193050193,0.242522875176448,
2020-09-30T00:00:00,,0.366931840142727,1.43237508567233,1.81593953700887,28.2199855274102,19.5823326941812,0.204872337015325,314.754644422042,0.2667,0.225715856818,8.34976614983471,2.00280392549569,0.243365451861675,
2020-10-31T00:00:00,,0.374047760901402,1.49934811395066,1.78786193865248,28.0570831405672,19.5988705812183,0.205583576653438,305.430016221664,0.2667,0.226439556587897,8.34191964337737,2.25988700564972,0.243240840655349,
2020-11-30T00:00:00,,0.367792985078547,1.44552973630136,1.76238056839767,27.8623142172343,19.8031755676631,0.201992664864331,298.045125797268,0.2667,0.22549077903903,8.13581852445178,2.12811236433284,0.243070366009355,
2020-12-31T00:00:00,,0.35623549180108,1.36583486658585,1.745472361051,27.7127330854039,19.6478126135583,0.19919885984016,291.46664442758,0.2667,0.219450217474241,8.0235239374736,2.09380234505863,0.237022754843476,
2021-01-31T00:00:00,,0.345229105504437,1.42040566891308,1.72473483392011,27.6206524030359,19.5106309093167,0.195696899609606,291.878508918697,0.2667,0.218700079176836,8.00103921137532,1.98098256735341,0.236130148919535,
2021-02-28T00:00:00,,0.342688383548604,1.44546177911556,1.72243317456794,28.1400688553352,19.3875143094868,0.191959934301815,296.16047088931,0.2667,0.220194397877495,7.9953122597165,1.89071658158442,0.239124592529563,
2021-03-31T00:00:00,,0.344933727113724,1.51342339728707,1.73545835420567,29.0308526651398,19.4355881905635,0.192026050922073,302.085426103215,0.2667,0.223987948537067,8.20219698702651,2.0329335230738,0.247809062535075,
2021-04-30T00:00:00,,0.345744642678397,1.47891824326423,1.73659295416388,29.0984865008078,19.83376427986,0.192440427146019,298.090618751026,0.2667,0.222438765051296,8.35657835081425,2.15238915195867,0.245289751821146,
2021-05-31T00:00:00,,0.343305062251506,1.41608509026787,1.71186295773703,29.077640617921,19.5460206318747,0.189155768898088,299.549326996868,0.2667,0.21929135970999,8.34954775892364,2.25631768953069,0.240700072642185,
2021-06-30T00:00:00,,0.348744002498881,1.33982502772403,1.71332411849495,29.354225253047,19.6140254303592,0.190050502719962,298.909524829225,0.2667,0.221279077145332,8.38747349971798,2.29357798165138,0.24219830242844,
2021-07-31T00:00:00,,0.358102415281114,1.37197468781016,1.72666850469857,29.4353871903484,19.8626445147556,0.192674774882796,304.938441063174,0.2667,0.225411680926356,8.66999262844249,2.29095074455899,0.244792806857829,
2021-08-31T00:00:00,,0.364708192961986,1.39496750221088,1.72623031893172,29.2876038340437,19.775244925827,0.192979303986996,309.006261201576,0.2667,0.226326129107056,8.81121916297307,2.26449275362319,0.243659575385956,
2021-09-30T00:00:00,,0.3650581771546488,1.4165179960456005,1.7217587954535063,29.404580452625876,19.641587358317906,0.19443516626017662,312.2134986666703,0.2667,0.22688293996612785,8.841769874233579,2.254791431792559,0.24630064468284382,
2021-10-31T00:00:00,,0.3597752361926396,1.4775205874705992,1.7093771164989093,30.18418797053239,19.989231028438976,0.19463336236135267,315.47229257911914,0.2667,0.22987214775022935,8.925970579350452,2.4480403437048643,0.24620867659655588,
2021-11-30T00:00:00,,0.3639534421655952,1.4834456218088279,1.70392135850901,30.39961219494037,19.862371724299155,0.19776121359101298,315.3033850122863,0.2667,0.23327988918277287,8.82327046003423,2.8186672439297182,0.24597384894354993,
2021-12-31T00:00:00,,0.3746931995033519,1.5081950091801852,1.6978017714390796,30.291390321521522,20.14215563380895,0.20101186013347308,315.60247538675515,0.2667,0.23595098369123677,8.962159516821789,3.918495297805643,0.24600446008243343,
2022-01-31T00:00:00,,0.37137859704372694,1.4795247855182239,1.6949011601743964,30.63257315652291,19.851066100323244,0.19688421862268662,318.43391975003067,0.2667,0.23577642312232483,8.86213614096964,3.635041802980734,0.24519680052090065,
2022-02-28T00:00:00,,0.3732234177618897,1.387111979671943,1.6917146420017743,30.726504792683752,20.00674369636593,0.19682939676711503,319.4847343066991,0.2667,0.23540980745672385,8.72886218108,3.637686431429611,0.24619287559435482,
2022-03-31T00:00:00,,0.3620100398072822,1.3295397047011364,1.6921549022196118,31.63006018665645,20.33177794366413,0.20241618699557298,325.7924446522946,0.2667,0.24184789992412092,8.871893450247534,3.9447731755424065,0.24794948633627673,
2022-04-30T00:00:00,,0.3590218667987512,1.262280286524274,1.7129039348629647,33.63539010524463,20.309673235798513,0.2054784817115935,328.4958702564332,0.2667,0.24603491466444624,9.006305957555647,3.912363067292645,0.2514666023275518,
2022-05-31T00:00:00,,0.37979039083301364,1.3214440971336872,1.7934386501964106,34.37071372322326,20.678318473195482,0.2145476887817559,338.964153433725,0.2667,0.25208849166034825,9.189798407362595,4.140786749482402,0.2621081117488284,
2022-06-30T00:00:00,,0.3798108004925078,1.3432047163231338,1.7856662823881575,35.722347580869084,20.82805234991258,0.2169567500684024,339.2739047148569,0.2667,0.2524272225229378,9.312943242508748,4.618937644341801,0.25885591540225056,
2022-07-31T00:00:00,,0.3859328497580596,1.4318116643450347,1.8005938330387774,36.57746925278726,21.302536929054472,0.22180288919605068,350.3498841921278,0.2667,0.26205972131664573,9.786769468499513,4.662004662004662,0.25793490857095536,
2022-08-31T00:00:00,,0.38354096212290395,1.3709359985757952,1.8146657257675993,36.08843775866118,21.21008167268642,0.22218644963398732,351.69342584782424,0.2667,0.2634118671997105,9.572800569350454,4.819277108433735,0.25549102057153555,
2022-09-30T00:00:00,,0.3993674621175635,1.3960340481386304,1.8766238205770802,38.23894177347933,21.391508613439452,0.2359555660720197,371.3227677093024,0.2667,0.26933228896171646,9.880766867163043,4.877335024142808,0.2593210584214122,
2022-10-31T00:00:00,,0.4193151028266305,1.400194341796877,1.9266670261994723,39.18203540487372,21.9417864272495,0.2360376023720541,380.8978610277363,0.2667,0.2710170924636779,10.11920287748754,4.967709885742672,0.2654308421604127,
2022-11-30T00:00:00,,0.4054557927971729,1.4067484353137647,1.91557672756605,38.04163143755582,21.83088265247879,0.22772520880550087,363.8291460239025,0.2667,0.26201742477373485,9.728522010472659,4.970178926441352,0.25785351771624143,
2022-12-31T00:00:00,,0.3949539225719386,1.4006993430925143,1.8616732131143405,36.09269186834135,21.97065277835604,0.21842224023374762,347.8135556766247,0.2667,0.25222337253443405,9.291828924092856,4.985044865403789,0.2490470235817918,
