,,From          مـن,,,,,,,,,,A. Sales Attributable to Specific Purposes        أ - مبيعات منسوبة لأغراض محددة,,,,,,,,,,,,,B: Sales to Third Parties    ب: مبيعات لجهات أخرى - طرف ثالث,,,,,,,,المجموع الكلي
الفترة,,,,,,,مجموع المشتريات,,,الفترة,,تمويل الواردات,مقاولون أجانب,,تحويلات شخصية,,السفر الى الخارج,,إستثمارات  ,(الإجمالي(أ,,,الفترة,, للصيارفة,لجهات حكومية,للبنك,للوزارات أو البلديات,لعملاء آخرين,مصارف داخل المملكة,مصارف خارج المملكة,(الإجمالي(ب,( أ + ب  )
,,البنك المركزي,المصارف المحلية,المصارف الخارجية,عملاء,مصادر أخرى,,,,,,,Foreign Contractors,,Personal Transfers,,Foreign Travel,,بالخارج,,,,,,,,المركزي,,في المملكة,,,,
Period,,,,,,,Total Purchases,,,Period,,Import,إستيراد السلع,أغراض أخرى,سعودي,غير سعودي,سعودي,غير سعودي,Investments,Sub-Total (A),,,Period,,Money,Govt.,SAMA,Ministries or,Other Customers,Domestic Banks,Overseas Banks,Sub-Total (B),Total
,,SAMA  ,Local Banks ,Banks Abroad,Customers,Other Sources,,,,,,Financing,Import of Goods,Other Purposes,Saudis,Non-Saudis,Saudis,Non-Saudis,Abroad,,,,,,Changers,Agencies,,Municipalities,in the Kingdom,,, , ( A  +  B )
2002-02-28T00:00:00,,7921.688,16393.581,40820.596,22425.736,620.248,88181.849,,,2002-02-28T00:00:00,,3909.631,1.019,14.646,1595.542,2891.924,195.041,1026.209,12.168,9646.18,,,2002-02-28T00:00:00,,652.133,145.89,0,0.002,21668.539,17871.446,35742.771,76080.781,85726.96100000001
2002-03-31T00:00:00,,15272.89,17316.633,44372.027,21367.172,1622.594,99951.316,,,2002-03-31T00:00:00,,5219.765,1.051,15.412,1776.181,3237.435,177.657,1668.862,37.045,12133.408000000001,,,2002-03-31T00:00:00,,930.539,236.661,0,0.035,18959.524,18804.46,47036.51,85967.729,98101.137
2002-04-30T00:00:00,,16646.313,14786.589,48706.779,17264.28,1897.087,99301.048,,,2002-04-30T00:00:00,,5023.424,3.047,5.614,1667.051,3176.557,150.274,1329.513,7.936,11363.416,,,2002-04-30T00:00:00,,1186.817,145.545,0,0.038,16613.29,15560.873,52398.551,85905.114,97268.53
2002-05-31T00:00:00,,13962.75,8912.973,52521.597,19967.807,602.649,95967.77600000001,,,2002-05-31T00:00:00,,4696.512,1.441,12.27,1751.998,3294.299,157.3,1267.697,17.512,11199.029,,,2002-05-31T00:00:00,,943.193,124.063,0,0.115,21785.103,8811.163,50596.335,82259.972,93459.00099999999
2002-06-30T00:00:00,,13615.5,13680.466,49208.657,20815.86,556.064,97876.54699999999,,,2002-06-30T00:00:00,,4790.983,157.318,5.442,1910.917,3529.511,214.7,1434.797,2.207,12045.875,,,2002-06-30T00:00:00,,848.426,157.065,0,0.012,20974.729,13133.353,53800.494,88914.079,100959.954
2002-07-31T00:00:00,,17648.25,20178.314,45620.756,21077.171,160.733,104685.224,,,2002-07-31T00:00:00,,5415.171,0.86,8.006,2293.66,3145.013,317.403,1973.324,6.927,13160.364,,,2002-07-31T00:00:00,,421.874,635.49,0,0.119,21864.048,17271.995,47032.209,87225.735,100386.099
2002-08-31T00:00:00,,14420.988,12525.38,40009.151,20197.022,444.867,87597.408,,,2002-08-31T00:00:00,,4981.131,2.276,15.654,1742.214,3113.448,262.291,1659.968,5.322,11782.304,,,2002-08-31T00:00:00,,582.892,409.822,667.5,0.018,19394.568,13072.113,37084.599,71211.512,82993.816
2002-09-30T00:00:00,,15393.375,14475.068,51122.043,22837.307,477.922,104305.71500000001,,,2002-09-30T00:00:00,,4777.789,0,4.838,2087.028,2966.665,335.148,1368.097,12.129,11551.694,,,2002-09-30T00:00:00,,566.483,203.86,16.419,0.107,23817.549,16253.008,53598.368,94455.794,106007.488
2002-10-31T00:00:00,,8968.125,22297.502,53753.688,21891.854,1198.257,108109.42599999999,,,2002-10-31T00:00:00,,4999.829,0.905,6.644,1858.746,3244.571,162.979,1293.338,6.024,11573.035999999998,,,2002-10-31T00:00:00,,534.499,337.996,25.404,0.038,25022.135,17021.712,51212.856,94154.64,105727.676
2002-11-30T00:00:00,,10475.25,11083.519,47546.156,19928.067,426.512,89459.504,,,2002-11-30T00:00:00,,4968.761,0,31.987,1659.141,3243.317,196.467,1065.358,11.652,11176.683000000003,,,2002-11-30T00:00:00,,340.714,332.375,0,0.003,20754.158,10592.471,48500.257,80519.978,91696.66100000001
2002-12-31T00:00:00,,14166.437,11660.839,42321.754,16612.877,959.102,85721.009,,,2002-12-31T00:00:00,,5094.157,0.414,6.838,1810.235,3174.593,177.797,1330.457,15.078,11609.569,,,2002-12-31T00:00:00,,588.143,399.337,4.973,0.045,21644.259,11516.159,43550.701,77703.617,89313.186
2003-01-31T00:00:00,,10249.5,11308.704,56928.228,19852.013,312.902,98651.34700000001,,,2003-01-31T00:00:00,,4211.577,0,3.462,2718.271,2899.372,238.725,1166.058,17.883,11255.348,,,2003-01-31T00:00:00,,331.362,331.118,0.05,2.894,18327.55,11332.587,53996.455,84322.016,95577.364
2003-02-28T00:00:00,,10946.25,13971.619,42543.724,16828.978,575.998,84866.569,,,2003-02-28T00:00:00,,3800.394,0.133,5.166,1862.15,2829.84,237.635,926.246,0.226,9661.79,,,2003-02-28T00:00:00,,449.251,120.674,0,621.565,16739.484,14123.735,41618.709,73673.418,83335.20800000001
2003-03-31T00:00:00,,12178.315,19340.39,55809.197,23368.912,1047.384,111744.198,,,2003-03-31T00:00:00,,4504.557,0.322,10.965,2526.181,3440.842,265.626,1342.083,5.616,12096.421,,,2003-03-31T00:00:00,,789.323,342.414,22.473,5.692,24833.37,14739.596,53311.678,94044.546,106140.967
2003-04-30T00:00:00,,11641.875,9874.375,45120.041,17470.54,323.883,84430.714,,,2003-04-30T00:00:00,,4331.81,0.141,18.158,1671.522,3046.053,193.439,771.26,84.449,10116.832000000002,,,2003-04-30T00:00:00,,391.489,338.493,2.735,1.671,18879.097,8926.291,47565.789,76105.565,86222.397
2003-05-31T00:00:00,,14095.49,13322.441,46190.758,16518.459,23.165,90150.313,,,2003-05-31T00:00:00,,4219.838,0.148,7.26,1938.966,3428.846,308.697,1284.184,12.898,11200.836999999998,,,2003-05-31T00:00:00,,371.556,907.706,0,3.682,14463.854,11228.967,49273.882,76249.647,87450.484
2003-06-30T00:00:00,,13783.875,16346.555,56283.486,18367.341,11.352,104792.609,,,2003-06-30T00:00:00,,4545.835,0.315,6.692,1660.895,3469.864,445.786,1273.81,30.792,11433.988999999998,,,2003-06-30T00:00:00,,315.667,340.8,0,3.131,20807.278,14606.328,60278.535,96351.739,107785.728
2003-07-31T00:00:00,,17641.896,17124.948,55974.667,22441.55,417.341,113600.402,,,2003-07-31T00:00:00,,4571.368,2.953,5.006,1592.66,3260.994,495.576,1240.359,34.782,11203.698,,,2003-07-31T00:00:00,,446.38,730.928,0,3.988,24296.881,14952.343,55271.466,95701.986,106905.68400000001
2003-08-31T00:00:00,,14138.625,21194.259,51929.728,20797.024,490.07,108549.706,,,2003-08-31T00:00:00,,4822.673,0.168,3.099,1898.787,3106.426,760.974,1754.202,14.687,12361.016,,,2003-08-31T00:00:00,,667.829,641.818,0,3.197,20231.621,18046.273,54018.003,93608.741,105969.757
2003-09-30T00:00:00,,13121.25,18760.029,63178.654,20964.668,191.796,116216.39700000001,,,2003-09-30T00:00:00,,4826.869,0.072,5.752,1512.243,3072.976,409.89,1308.163,55.069,11191.034,,,2003-09-30T00:00:00,,418.551,463.562,0,1.061,23810.145,15830.652,64232.876,104756.847,115947.881
2003-10-31T00:00:00,,9031.5,19209.713,69681.209,22335.258,39.814,120297.494,,,2003-10-31T00:00:00,,5104.136,0.019,0.672,1899.822,3080.317,538.224,1510.578,6.55,12140.318,,,2003-10-31T00:00:00,,374.814,255.711,0,5.794,26669.302,13915.427,67916.018,109137.06599999999,121277.384
2003-11-30T00:00:00,,8059.875,20424.018,46878.189,20355.537,184.678,95902.29699999999,,,2003-11-30T00:00:00,,4302.284,0,2.057,1609.636,2967.101,436.61,1383.811,0,10701.499,,,2003-11-30T00:00:00,,698.992,317.347,0,0.535,25336.288,16042.021,42541.947,84937.13,95638.629
2003-12-31T00:00:00,,20534.055,18087.714,51313.717,28580.151,45.504,118561.141,,,2003-12-31T00:00:00,,6004.546,0.324,2.037,1603.037,3105.169,399.729,1373.848,31.255,12519.945,,,2003-12-31T00:00:00,,515.191,123.084,0,1.58,29265.686,17842.469,58157.066,105905.076,118425.02100000001
2004-01-31T00:00:00,,15738.938,19888.833,68206.889,26558.719,695.455,131088.834,,,2004-01-31T00:00:00,,5311.658,0,22.804,4267.624,3304.241,371.595,1135.023,42.803,14455.747999999998,,,2004-01-31T00:00:00,,488.483,723.037,0,0.715,25440.36,19070.414,70139.5,115862.509,130318.25700000001
2004-02-29T00:00:00,,13506.495,20022.871,62726.404,21551.62,27.586,117834.976,,,2004-02-29T00:00:00,,5204.628,0.054,28.389,2234.157,2465.583,138.876,950.239,32.439,11054.365,,,2004-02-29T00:00:00,,387.056,455.184,0,0.833,21372.912,15602.442,60548.167,98366.594,109420.959
2004-03-31T00:00:00,,17967,25376.629,67520.77,24469.107,369.636,135703.142,,,2004-03-31T00:00:00,,5843.456,0.092,27.043,3423.164,3053.035,492.314,1133.057,31.485,14003.646,,,2004-03-31T00:00:00,,660.071,169.349,2122.223,0.602,23307.015,23896.195,69771.755,119927.21,133930.856
2004-04-30T00:00:00,,16904.176,17956.616,59968.744,17177.167,510.749,112517.45199999999,,,2004-04-30T00:00:00,,5660.09,7.844,6.101,2340,2780,204.497,654.477,27.332,11680.135,,,2004-04-30T00:00:00,,325.694,193.869,0,0,19416.819,12431.415,63058.971,95426.768,107106.90299999999
2004-05-31T00:00:00,,14902.875,23625.991,67536.469,20929.35,386.825,127381.51,,,2004-05-31T00:00:00,,5556.813,0.685,10.072,2369.535,3857.38,319.385,771.66,18.308,12903.838000000002,,,2004-05-31T00:00:00,,684.962,189.871,0,0.752,21600.766,23911.487,71067.649,117455.48700000001,130359.325
2004-06-30T00:00:00,,15215.5,30722.858,72787.92,31964.85,2064.945,152756.073,,,2004-06-30T00:00:00,,7273.527,4.169,96.012,3028.579,3799.614,307.567,826.897,37.079,15373.444000000001,,,2004-06-30T00:00:00,,1031.29,466.974,0,1.208,35929.289,26859.449,73669.465,137957.675,153331.11899999998
2004-07-31T00:00:00,,22003.781,16023.188,57472.192,26851.641,446.292,122797.094,,,2004-07-31T00:00:00,,6633.144,2.85,48.491,2521.573,3334.617,226.419,705.318,0,13472.412,,,2004-07-31T00:00:00,,960.137,544.49,187.5,1.898,31717.611,14834.208,56629.176,104875.02,118347.432
2004-08-31T00:00:00,,16415.25,16378.858,54201.752,28076.246,630.885,115702.991,,,2004-08-31T00:00:00,,6430.529,548.693,12.489,3370.115,2986.328,259.401,706.757,11.655,14325.967,,,2004-08-31T00:00:00,,769.369,439.029,16.853,0.751,32363.943,16282.032,55612.061,105484.038,119810.005
2004-09-30T00:00:00,,15944.982,20870.352,48714.96,23773.075,705.857,110009.226,,,2004-09-30T00:00:00,,6938.476,3.774,12.463,3358.09,3119.276,175.447,469.323,19.032,14095.881,,,2004-09-30T00:00:00,,551.656,684.668,0,1.095,24127.161,17991.227,51958.432,95314.239,109410.12
2004-10-31T00:00:00,,14313.875,17671.146,38392.38,21262.857,860.721,92500.979,,,2004-10-31T00:00:00,,6912.873,4.594,16.418,2709.494,2285.197,210.47,693.377,0.055,12832.478,,,2004-10-31T00:00:00,,485.046,549.941,0,0.878,19807.142,15181.787,37288.083,73312.87700000001,86145.355
2004-11-30T00:00:00,,14845.75,13625.849,32555.407,21328.881,390.77,82746.657,,,2004-11-30T00:00:00,,6393.352,0.635,20.383,3066.742,2271.028,390.598,831.081,159.494,13133.313000000002,,,2004-11-30T00:00:00,,576.686,480.053,13.259,0.309,21577.851,12244.772,36771.535,71664.465,84797.77799999999
2004-12-31T00:00:00,,18458.4,12855.298,59645.478,28913.447,646.323,120518.94600000001,,,2004-12-31T00:00:00,,7833.59,1.4,115.26,3077.274,2864.914,318.222,567.17,51.619,14829.449,,,2004-12-31T00:00:00,,602.329,609.177,5.879,1.304,31934.906,16335.999,55163.481,104653.075,119482.524
2005-01-31T00:00:00,,10848.125,15535.553,50340.778,22899.77,536.982,100161.20800000001,,,2005-01-31T00:00:00,,6994.02,0.177,17.408,2859.882,3018.706,312.39,555.369,231.808,13989.76,,,2005-01-31T00:00:00,,577.976,376.385,96.278,1.731,25918.692,16182.954,48611.657,91765.673,105755.43299999999
2005-02-28T00:00:00,,21813.25,16582.537,48582.426,18019.668,619.75,105617.631,,,2005-02-28T00:00:00,,7547.48,1.892,177.96,3011.13,3134.452,200.664,746.519,155.143,14975.24,,,2005-02-28T00:00:00,,767.554,563.302,380.022,1.223,20297.104,20520.219,50161.686,92691.11,107666.35
2005-03-31T00:00:00,,18716.375,21215.778,49836.317,29609.833,970.657,120348.96,,,2005-03-31T00:00:00,,7494.433,5.042,38.296,3681.16,3213.453,443.161,942.125,357.705,16175.375,,,2005-03-31T00:00:00,,791.304,551.373,0,0.927,30070.912,21719.109,49031.232,102164.857,118340.232
2005-04-30T00:00:00,,21466.124,21767.835,44908.593,24815.609,632.765,113590.92599999999,,,2005-04-30T00:00:00,,7400.043,2.357,65.775,4046.668,2781.556,305.647,570.324,233.761,15406.131000000001,,,2005-04-30T00:00:00,,309.697,543.854,44.697,0.909,31282.177,16842.016,48256.545,97279.89499999999,112686.026
2005-05-31T00:00:00,,14368,13820.604,41726.089,29555.533,494.653,99964.879,,,2005-05-31T00:00:00,,6993.981,1.988,12.467,4034.005,4297.566,260.343,731.288,34.387,16366.025,,,2005-05-31T00:00:00,,251.69,353.74,12.686,1.06,30037.104,12295.507,46107.614,89059.401,105425.42599999999
2005-06-30T00:00:00,,16886.876,23112.043,43905.772,26029.154,828.285,110762.13,,,2005-06-30T00:00:00,,6899.589,11.379,35.57,5383.309,4293.933,345.924,836.128,68.469,17874.301,,,2005-06-30T00:00:00,,162.418,711.921,28.112,39.457,29382.307,21421.009,46906.18,98651.40400000001,116525.70499999999
2005-07-31T00:00:00,,22072.178,22246.132,44403.291,25742.978,591.73,115056.309,,,2005-07-31T00:00:00,,6387.221,2.324,22.362,4726.062,4131.478,298.234,632.728,485.064,16685.472999999998,,,2005-07-31T00:00:00,,211.929,691.308,198.803,1.177,28962.607,20670.446,48789.894,99526.164,116211.637
2005-08-31T00:00:00,,15996.017,17541.063,39296.694,27389.75,815.834,101039.35800000001,,,2005-08-31T00:00:00,,7112.664,2.28,129.905,4692.602,3189.743,379.964,655.613,176.169,16338.94,,,2005-08-31T00:00:00,,508.984,241.873,154.569,0.964,29311.658,16484.045,47135.935,93838.02799999999,110176.96800000001
2005-09-30T00:00:00,,17147.773,22756.669,48564.013,26320.645,4205.267,118994.367,,,2005-09-30T00:00:00,,6174.78,0.814,17.128,6932.849,3170.965,235.678,609.322,150.34,17291.876,,,2005-09-30T00:00:00,,140.259,337.627,555.221,1.253,38148.962,17126.302,48242.578,104552.20199999999,121844.07800000001
2005-10-31T00:00:00,,14022.395,22366.252,58216.258,30531.137,4084.355,129220.397,,,2005-10-31T00:00:00,,8736.966,5.19,18.025,7734.836,3736.214,321.619,595.509,117.636,21265.994999999995,,,2005-10-31T00:00:00,,170.187,404.789,982.524,0.418,37671.238,19118.089,41137.719,99484.96399999999,120750.959
2005-11-30T00:00:00,,13140.143,17962.616,44374.604,25238.101,2620.523,103335.987,,,2005-11-30T00:00:00,,6955.177,37.123,15.168,3594.091,2924.955,218.743,576.507,306.698,14628.462,,,2005-11-30T00:00:00,,90.827,470.801,37.835,0.436,34349.432,16810.553,41536.938,93296.822,107925.284
2005-12-31T00:00:00,,15965.5,19500.281,51864.581,21671.926,1819.611,110821.899,,,2005-12-31T00:00:00,,6436.187,8.887,12.708,5609.681,2908.678,350.378,684.046,15.011,16025.576000000001,,,2005-12-31T00:00:00,,798.605,370.312,14.557,0.501,32505.301,14384.627,38384.575,86458.478,102484.054
2006-01-31T00:00:00,,11480.125,18859.793,45768.518,22129.355,2768.742,101006.533,,,2006-01-31T00:00:00,,5549.013,1.283,25.935,4847.817,3341.558,315.053,546.458,408.507,15035.624,,,2006-01-31T00:00:00,,965.149,259.27,187.5,2.273,35751.765,11545.701,35023.915,83735.573,98771.197
2006-02-28T00:00:00,,16470.9,18758.728,52259.485,26735.595,4675.402,118900.11,,,2006-02-28T00:00:00,,5624.339,3.103,63.496,4655.309,3286.176,249.076,633.137,80.703,14595.338999999998,,,2006-02-28T00:00:00,,541.594,241.41,420.554,2.728,37025.482,13629.141,44964.352,96825.261,111420.6
2006-03-31T00:00:00,,16548.401,22630.494,66858.763,31495.865,2997.398,140530.921,,,2006-03-31T00:00:00,,7133.053,0.404,35.862,3956.477,3426.04,243.876,575.234,40.4,15411.346,,,2006-03-31T00:00:00,,750.864,404.577,93.847,0.49,42962.157,18706.393,59469.708,122388.036,137799.38199999998
2006-04-30T00:00:00,,29885,27948.263,88796.865,39841.223,4879.464,191350.815,,,2006-04-30T00:00:00,,6297.168,71.461,58.126,4404.807,3615.278,195.24,444.03,129.733,15215.843,,,2006-04-30T00:00:00,,751.618,2784.132,38.881,0.876,53331.143,29002.226,82490.847,168399.723,183615.566
2006-05-31T00:00:00,,21899.875,28143.992,82863.922,37730.496,2373.241,173011.52599999998,,,2006-05-31T00:00:00,,4965.739,2140.649,214.502,5406.675,3813.347,180.953,430.034,37.152,17189.051,,,2006-05-31T00:00:00,,388.251,4903.787,129.027,0.81,45062.29,23553.228,76941.397,150978.78999999998,168167.84100000001
2006-06-30T00:00:00,,30549,29089.247,65927.146,34252.132,2837.102,162654.627,,,2006-06-30T00:00:00,,4714.884,2090.4,82.98,4576.439,4103.675,258.754,586.019,103.632,16516.783000000003,,,2006-06-30T00:00:00,,585.333,4413.658,106.013,2.216,38542.184,24559.997,68061.282,136270.68300000002,152787.466
2006-07-31T00:00:00,,25279.25,22443.077,70189.13,44097.521,743.728,162752.706,,,2006-07-31T00:00:00,,6994.468,2198.312,83.725,4003.569,4102.296,301.404,600.428,40.265,18324.466999999997,,,2006-07-31T00:00:00,,352.192,11745.053,80.9,1.578,45104.468,21109.178,74982.584,153375.953,171700.42
2006-08-31T00:00:00,,26145.772,32928.941,77105.278,37087.401,2003.096,175270.48799999998,,,2006-08-31T00:00:00,,6464.777,2054.646,58.831,3487.291,3202.994,214.769,415.063,42.791,15941.162000000002,,,2006-08-31T00:00:00,,573.847,2133.63,98.836,0.582,40647.509,27090.736,78680.371,149225.511,165166.673
2006-09-30T00:00:00,,16263.473,33665.676,77430.952,34388.555,3427.539,165176.19499999998,,,2006-09-30T00:00:00,,6489.557,2270.36,41.224,3319.141,3611.923,122.193,270.186,4.673,16129.256999999998,,,2006-09-30T00:00:00,,1549.839,6877.485,140.123,0.105,34439.007,30009.807,79706.756,152723.12199999997,168852.37900000002
2006-10-31T00:00:00,,11705.241,37215.56,108698.182,38700.131,4860.013,201179.127,,,2006-10-31T00:00:00,,8159.953,2064.824,26.418,3754.541,3670.147,123.326,294.434,56.14,18149.783000000003,,,2006-10-31T00:00:00,,666.326,6375.683,166.201,0.685,46762.865,33758.702,99157.765,186888.227,205038.01
2006-11-30T00:00:00,,23692.088,41079.372,99865.963,39208.73,4502.105,208348.25800000003,,,2006-11-30T00:00:00,,7072.997,1967.645,35.357,3737.279,3918.176,118.414,315.49,39.759,17205.117000000002,,,2006-11-30T00:00:00,,325.348,7113.782,140.196,0.284,49608.957,34550.126,97045.747,188784.44,205989.557
2006-12-31T00:00:00,,17642.286,52202.736,98633.407,43255.59,4398.317,216132.336,,,2006-12-31T00:00:00,,7001.877,1975.117,43.332,4240.336,4103.857,159.417,417.706,7.215,17948.857,,,2006-12-31T00:00:00,,159.817,9292.438,345.828,0.873,46070.831,46624.256,93355.741,195849.78399999999,213798.641
2007-01-31T00:00:00,,34713.142,72628.009,117900.804,38276.176,3261.42,266779.551,,,2007-01-31T00:00:00,,7938.316,2298.219,40.923,2568.146,3637.57,129.276,340.908,6.406,16959.764000000003,,,2007-01-31T00:00:00,,470.679,5821.525,133.499,0.432,45748.349,68596.291,109272.096,230042.87099999998,247002.635
2007-02-28T00:00:00,,13731.175,44500.13,115776.164,49889.288,8595.31,232492.06699999998,,,2007-02-28T00:00:00,,6761.213,1725.063,39.443,3612.214,3905.811,126.83,305.11,60.11,16535.793999999998,,,2007-02-28T00:00:00,,525.387,13367.588,0.004,0.942,45543.944,40237.045,105463.391,205138.301,221674.095
2007-03-31T00:00:00,,6274.174,60802.312,130511.165,49658.024,3049.302,250294.977,,,2007-03-31T00:00:00,,7143.427,2008.692,36.464,4174.42,3963.039,142.291,367.717,2.722,17838.772,,,2007-03-31T00:00:00,,180.993,13393.566,104.961,0.257,36930.943,51916.555,114399.949,216927.224,234765.99599999998
2007-04-30T00:00:00,,19594.602,38538.174,136112.784,57930.753,5455.677,257631.99,,,2007-04-30T00:00:00,,10696.004,2158.83,131.071,4506.503,4205.375,166.927,406.899,44.248,22315.857,,,2007-04-30T00:00:00,,1871.788,15212.011,35.467,0.724,62276.612,34953.623,113550.376,227900.60100000002,250216.45799999998
2007-05-31T00:00:00,,12239.652,45814.37,131948.742,50993.83,3094.367,244090.96099999998,,,2007-05-31T00:00:00,,7121.274,2209.123,74.251,4730.861,4348.662,177.603,449.514,3.034,19114.322,,,2007-05-31T00:00:00,,1004.854,7385.51,56.423,0,57690.118,40574.984,117995.965,224707.854,243822.17599999998
2007-06-30T00:00:00,,22598.32,54003.866,141096.973,50537.724,5418.931,273655.81399999995,,,2007-06-30T00:00:00,,9288.345,2308.46,37.687,4759.053,5226.128,246.721,547.954,73.003,22487.351000000002,,,2007-06-30T00:00:00,,745.908,7898.566,2669.273,0,53147.203,42286.472,127500.056,234247.478,256734.829
2007-07-31T00:00:00,,15403.925,45777.62,147122.36,74153.227,4260.911,286718.043,,,2007-07-31T00:00:00,,9944.126,2869.839,29.297,5901.534,5559.615,296.845,604.81,5.62,25211.686,,,2007-07-31T00:00:00,,925.482,14674.32,0,0,72428.17,47006.246,137436.013,272470.231,297681.917
2007-08-31T00:00:00,,37976.562,54785.862,180870.956,72442.97,11978.733,358055.083,,,2007-08-31T00:00:00,,11591.789,2164.531,580.927,5085.28,4719.05,188.57,451.858,9.006,24791.011,,,2007-08-31T00:00:00,,1467.538,21067.05,5616.3,0,61033.639,60159.096,172550.232,321893.855,346684.866
2007-09-30T00:00:00,,14130.915,27231.961,159577.703,57167.307,9357.014,267464.9,,,2007-09-30T00:00:00,,9924.263,2256.951,121.681,4875.324,4585.143,112.017,323.1,75.024,22273.503,,,2007-09-30T00:00:00,,1945.039,14609.245,375.76,0,57097.984,30542.63,130332.818,234903.476,257176.979
2007-10-31T00:00:00,,20,26687.276,129606.713,46102.425,11919.766,214336.18,,,2007-10-31T00:00:00,,11505.162,2531.794,46.786,3582.48,4578.735,175.204,456.161,83.375,22959.697000000004,,,2007-10-31T00:00:00,,1480.398,6057.529,364.139,0,64329.61,29098.718,95644.365,196974.75900000002,219934.456
2007-11-30T00:00:00,,21858.86,30669.075,172439.71,45124.294,12977.816,283069.755,,,2007-11-30T00:00:00,,10916.68,2506.978,58.015,6087.177,4740.689,120.73,739.91,0,25170.178999999996,,,2007-11-30T00:00:00,,3201.119,1484.057,28614.92,0,54487.204,31327.991,132575.678,251690.969,276861.148
2007-12-31T00:00:00,,6850.207,31086.789,157983.575,46689.579,3817.844,246427.994,,,2007-12-31T00:00:00,,11401.493,2744.535,92.481,5223.304,4897.432,186.74,474.588,128.902,25149.475000000002,,,2007-12-31T00:00:00,,1861.247,4432.749,2026.298,233.955,62799.476,29598.135,116729.677,217681.537,242831.01200000002
2008-01-31T00:00:00,,14112.33,41128.958,202961.934,63976.394,7107.641,329287.25700000004,,,2008-01-31T00:00:00,,10244.563,2767.874,145.193,5562.235,4714.681,150.138,404.748,36.862,24026.293999999998,,,2008-01-31T00:00:00,,5502.492,1402.96,1261.173,92,93327.425,36464.461,159039.912,297090.423,321116.717
2008-02-29T00:00:00,,14305.304,38528.893,181865.267,55841.596,4641.231,295182.29099999997,,,2008-02-29T00:00:00,,11249.171,2674.338,113.454,4949.565,5124.93,143.818,358.958,71.544,24685.778,,,2008-02-29T00:00:00,,2590.016,878.287,13970.859,0,67111.903,37103.423,129703.106,251357.594,276043.37200000003
2008-03-31T00:00:00,,20557.505,53339.631,246169.749,36306.307,10895.062,367268.254,,,2008-03-31T00:00:00,,11370.642,3191.693,139.048,6351.263,5426.156,162.551,430.631,97.14,27169.124,,,2008-03-31T00:00:00,,7939.788,2303.809,8012.931,0,44196.769,55963.75,206595.685,325012.73199999996,352181.856
2008-04-30T00:00:00,,32320.89,55055.071,217055.916,49539.483,20767.118,374738.478,,,2008-04-30T00:00:00,,13398.141,3133.777,114.2,6157.011,5004.567,186.02,450.468,58.845,28503.029000000002,,,2008-04-30T00:00:00,,16922.026,3468.731,110.974,0,60287.888,56250.545,199034.722,336074.886,364577.915
2008-05-31T00:00:00,,27720.646,50539.76,213180.439,37588.338,5587.174,334616.357,,,2008-05-31T00:00:00,,11070.168,3052.237,160.99,6538.04,5107.887,143.358,349.998,62.267,26484.944999999996,,,2008-05-31T00:00:00,,18.072,3060.338,7480.7,0,34750.496,44024.305,201605.347,290939.25800000003,317424.203
2008-06-30T00:00:00,,17800.549,46013.672,248669.003,55107.046,4116.815,371707.085,,,2008-06-30T00:00:00,,14496.454,3235.725,162.826,6849.864,6337.84,223.78,580.829,63.675,31950.993,,,2008-06-30T00:00:00,,23.51,7598.864,588.039,0,41746.66,44322.47,230543.759,324823.302,356774.29500000004
2008-07-31T00:00:00,,16351.887,60154.024,295483.044,47590.407,1594.339,421173.70099999994,,,2008-07-31T00:00:00,,13069.228,3709.378,197.606,8689.315,6811.826,93.032,63.881,114.462,32748.728000000003,,,2008-07-31T00:00:00,,287.228,4481.898,67.848,0,42536.856,56730.455,282010.972,386115.257,418863.985
2008-08-31T00:00:00,,26397.583,59820.068,253012.917,44313.472,7850.718,391394.758,,,2008-08-31T00:00:00,,13140.98,3286.872,228.431,5213.133,6472.128,181.693,473.735,96.801,29093.772999999997,,,2008-08-31T00:00:00,,259.41,2070.858,6042.614,0,39254.746,59055.991,252418.925,359102.544,388196.317
2008-09-30T00:00:00,,29134.831,53379.341,228342.636,50553.362,2297.338,363707.508,,,2008-09-30T00:00:00,,13347.583,3520.37,205.825,4934.53,6292.902,122.887,317.556,46.4,28788.053,,,2008-09-30T00:00:00,,103.901,3247.163,5625.5,0,53058.286,47604.129,225607.994,335246.973,364035.026
2008-10-31T00:00:00,,33757.038,62030.338,221817.03,59132.579,8171.53,384908.515,,,2008-10-31T00:00:00,,11756.397,4670.788,219.087,4505.291,4654.188,134.906,374.786,77.465,26392.908000000003,,,2008-10-31T00:00:00,,471.499,2967.071,8963.616,0,53975.087,58729.785,226726.622,351833.68,378226.588
2008-11-30T00:00:00,,31925.859,38887.859,145162.233,67910.266,13363.456,297249.673,,,2008-11-30T00:00:00,,11665.469,3958.231,122.888,4624.752,7276.835,130.053,363.432,55.856,28197.516,,,2008-11-30T00:00:00,,498.533,606.662,6308.886,0,54871.208,35311.957,168405.617,266002.863,294200.379
2008-12-31T00:00:00,,27320.272,38110.352,157269.39,62188.821,2359.269,287248.104,,,2008-12-31T00:00:00,,13147.748,2821.03,153.824,4126.067,5683.785,168.095,461.538,141.661,26703.748000000003,,,2008-12-31T00:00:00,,667.918,4133.39,0,0,48811.922,33180.681,166025.177,252819.088,279522.836
